country,year,age,rate
Panama,1988,35-54 years,1.93
Panama,1988,5-14 years,0.72
Panama,1988,25-34 years,0.55
Panama,1989,15-24 years,1.62
Panama,1989,35-54 years,1.4
Panama,1989,55-74 years,1.07
Panama,1989,25-34 years,0.53
Panama,1989,5-14 years,0.0
Panama,1989,75+ years,0.0
Panama,1996,75+ years,3.32
Panama,1996,15-24 years,1.83
Panama,1996,55-74 years,1.68
Panama,1996,25-34 years,1.31
Panama,1996,35-54 years,1.08
Panama,1996,5-14 years,0.34
Panama,1997,75+ years,6.39
Panama,1997,15-24 years,2.9
Panama,1997,35-54 years,2.42
Panama,1997,55-74 years,1.62
Panama,1997,25-34 years,0.85
Panama,1997,5-14 years,0.0
Panama,1998,15-24 years,3.24
Panama,1998,75+ years,3.08
Panama,1998,55-74 years,2.35
Panama,1998,35-54 years,2.33
Panama,1998,25-34 years,1.66
Panama,1998,5-14 years,0.0
Panama,1999,75+ years,2.97
Panama,1999,15-24 years,2.14
Panama,1999,25-34 years,2.03
Panama,1999,55-74 years,1.51
Panama,1999,35-54 years,0.96
Panama,1999,5-14 years,0.66
Panama,2000,15-24 years,2.83
Panama,2000,25-34 years,2.79
Panama,2000,55-74 years,2.18
Panama,2000,35-54 years,0.31
Panama,2000,5-14 years,0.0
Panama,2000,75+ years,0.0
Panama,2001,15-24 years,3.16
Panama,2001,55-74 years,2.81
Panama,2001,75+ years,2.75
Panama,2001,25-34 years,1.56
Panama,2001,35-54 years,1.5
Panama,2001,5-14 years,0.0
Panama,2002,75+ years,7.91
Panama,2002,55-74 years,3.39
Panama,2002,35-54 years,2.32
Panama,2002,25-34 years,2.31
Panama,2002,15-24 years,2.09
Panama,2002,5-14 years,0.64
Panama,2003,15-24 years,3.45
Panama,2003,35-54 years,1.68
Panama,2003,55-74 years,1.31
Panama,2003,25-34 years,1.13
Panama,2003,5-14 years,0.0
Panama,2003,75+ years,0.0
Panama,2004,15-24 years,4.78
Panama,2004,25-34 years,3.35
Panama,2004,35-54 years,2.43
Panama,2004,5-14 years,0.62
Panama,2004,55-74 years,0.0
Panama,2004,75+ years,0.0
Panama,2005,15-24 years,3.72
Panama,2005,55-74 years,2.42
Panama,2005,75+ years,2.33
Panama,2005,25-34 years,1.47
Panama,2005,35-54 years,1.05
Panama,2005,5-14 years,0.0
Panama,2006,15-24 years,2.34
Panama,2006,25-34 years,1.09
Panama,2006,55-74 years,0.58
Panama,2006,5-14 years,0.3
Panama,2006,35-54 years,0.25
Panama,2006,75+ years,0.0
Panama,2007,25-34 years,2.16
Panama,2007,35-54 years,1.72
Panama,2007,15-24 years,1.66
Panama,2007,5-14 years,0.6
Panama,2007,55-74 years,0.56
Panama,2007,75+ years,0.0
Panama,2008,75+ years,4.07
Panama,2008,15-24 years,3.94
Panama,2008,55-74 years,2.16
Panama,2008,25-34 years,1.78
Panama,2008,35-54 years,1.67
Panama,2008,5-14 years,0.6
Panama,2009,15-24 years,5.2
Panama,2009,55-74 years,1.56
Panama,2009,25-34 years,1.41
Panama,2009,35-54 years,0.93
Panama,2009,5-14 years,0.3
Panama,2009,75+ years,0.0
Panama,2010,75+ years,3.72
Panama,2010,15-24 years,3.54
Panama,2010,35-54 years,1.81
Panama,2010,25-34 years,0.0
Panama,2010,5-14 years,0.0
Panama,2010,55-74 years,0.0
Panama,2011,15-24 years,2.87
Panama,2011,25-34 years,1.04
Panama,2011,55-74 years,0.96
Panama,2011,35-54 years,0.88
Panama,2011,5-14 years,0.29
Panama,2011,75+ years,0.0
Panama,2012,15-24 years,2.83
Panama,2012,25-34 years,1.72
Panama,2012,75+ years,1.7
Panama,2012,35-54 years,0.65
Panama,2012,5-14 years,0.0
Panama,2012,55-74 years,0.0
Panama,2013,75+ years,1.62
Panama,2013,15-24 years,1.24
Panama,2013,35-54 years,1.05
Panama,2013,55-74 years,0.89
Panama,2013,5-14 years,0.29
Panama,2013,25-34 years,0.0
Panama,2014,35-54 years,1.64
Panama,2014,75+ years,1.55
Panama,2014,15-24 years,1.54
Panama,2014,25-34 years,1.34
Panama,2014,55-74 years,0.43
Panama,2014,5-14 years,0.29
Panama,2015,15-24 years,2.44
Panama,2015,25-34 years,1.33
Panama,2015,55-74 years,1.23
Panama,2015,35-54 years,0.8
Panama,2015,5-14 years,0.0
Panama,2015,75+ years,0.0
Paraguay,1985,55-74 years,2.86
Paraguay,1985,15-24 years,2.48
Paraguay,1985,25-34 years,2.32
Paraguay,1985,5-14 years,1.09
Paraguay,1985,35-54 years,1.08
Paraguay,1985,75+ years,0.0
Paraguay,1986,15-24 years,3.24
Paraguay,1986,35-54 years,2.07
Paraguay,1986,55-74 years,1.4
Paraguay,1986,25-34 years,1.12
Paraguay,1986,5-14 years,0.0
Paraguay,1986,75+ years,0.0
Paraguay,1987,75+ years,3.42
Paraguay,1987,15-24 years,3.18
Paraguay,1987,35-54 years,1.33
Paraguay,1987,25-34 years,0.72
Paraguay,1987,55-74 years,0.69
Paraguay,1987,5-14 years,0.62
Paraguay,1989,75+ years,6.37
Paraguay,1989,15-24 years,3.32
Paraguay,1989,25-34 years,1.02
Paraguay,1989,5-14 years,0.19
Paraguay,1989,35-54 years,0.0
Paraguay,1989,55-74 years,0.0
Paraguay,1990,15-24 years,6.02
Paraguay,1990,55-74 years,3.87
Paraguay,1990,75+ years,3.08
Paraguay,1990,25-34 years,2.65
Paraguay,1990,35-54 years,2.05
Paraguay,1990,5-14 years,0.75
Paraguay,1991,15-24 years,3.2
Paraguay,1991,25-34 years,1.29
Paraguay,1991,55-74 years,1.26
Paraguay,1991,35-54 years,1.13
Paraguay,1991,5-14 years,0.73
Paraguay,1991,75+ years,0.0
Paraguay,1994,75+ years,5.21
Paraguay,1994,25-34 years,1.8
Paraguay,1994,35-54 years,1.77
Paraguay,1994,55-74 years,1.75
Paraguay,1994,15-24 years,1.62
Paraguay,1994,5-14 years,0.34
Paraguay,1995,15-24 years,3.6
Paraguay,1995,55-74 years,1.7
Paraguay,1995,35-54 years,1.46
Paraguay,1995,5-14 years,1.15
Paraguay,1995,25-34 years,0.88
Paraguay,1995,75+ years,0.0
Paraguay,1996,15-24 years,2.62
Paraguay,1996,25-34 years,2.02
Paraguay,1996,35-54 years,1.41
Paraguay,1996,55-74 years,1.11
Paraguay,1996,5-14 years,0.49
Paraguay,1996,75+ years,0.0
Paraguay,1997,15-24 years,3.18
Paraguay,1997,25-34 years,2.84
Paraguay,1997,55-74 years,1.62
Paraguay,1997,35-54 years,1.59
Paraguay,1997,5-14 years,0.96
Paraguay,1997,75+ years,0.0
Paraguay,1998,15-24 years,4.51
Paraguay,1998,75+ years,2.21
Paraguay,1998,35-54 years,1.76
Paraguay,1998,55-74 years,1.58
Paraguay,1998,25-34 years,1.12
Paraguay,1998,5-14 years,1.1
Paraguay,1999,15-24 years,6.14
Paraguay,1999,35-54 years,3.42
Paraguay,1999,55-74 years,2.55
Paraguay,1999,75+ years,2.13
Paraguay,1999,5-14 years,0.31
Paraguay,1999,25-34 years,0.0
Paraguay,2000,15-24 years,4.41
Paraguay,2000,35-54 years,2.9
Paraguay,2000,75+ years,2.05
Paraguay,2000,55-74 years,1.98
Paraguay,2000,25-34 years,0.54
Paraguay,2000,5-14 years,0.46
Paraguay,2001,15-24 years,4.66
Paraguay,2001,35-54 years,2.41
Paraguay,2001,75+ years,1.95
Paraguay,2001,25-34 years,1.87
Paraguay,2001,55-74 years,1.45
Paraguay,2001,5-14 years,0.91
Paraguay,2002,15-24 years,5.8
Paraguay,2002,25-34 years,2.88
Paraguay,2002,55-74 years,2.82
Paraguay,2002,35-54 years,1.95
Paraguay,2002,5-14 years,1.06
Paraguay,2002,75+ years,0.0
Paraguay,2003,15-24 years,5.46
Paraguay,2003,25-34 years,1.02
Paraguay,2003,35-54 years,0.95
Paraguay,2003,5-14 years,0.6
Paraguay,2003,55-74 years,0.45
Paraguay,2003,75+ years,0.0
Paraguay,2004,15-24 years,6.88
Paraguay,2004,35-54 years,2.95
Paraguay,2004,25-34 years,2.25
Paraguay,2004,55-74 years,2.2
Paraguay,2004,75+ years,1.7
Paraguay,2004,5-14 years,0.89
Paraguay,2005,15-24 years,7.41
Paraguay,2005,25-34 years,3.17
Paraguay,2005,35-54 years,2.52
Paraguay,2005,5-14 years,1.48
Paraguay,2005,55-74 years,1.27
Paraguay,2005,75+ years,0.0
Paraguay,2006,15-24 years,4.63
Paraguay,2006,55-74 years,3.26
Paraguay,2006,35-54 years,3.19
Paraguay,2006,25-34 years,2.36
Paraguay,2006,5-14 years,0.74
Paraguay,2006,75+ years,0.0
Paraguay,2007,15-24 years,5.38
Paraguay,2007,25-34 years,3.2
Paraguay,2007,55-74 years,1.96
Paraguay,2007,5-14 years,1.33
Paraguay,2007,35-54 years,1.22
Paraguay,2007,75+ years,0.0
Paraguay,2008,15-24 years,4.36
Paraguay,2008,55-74 years,2.64
Paraguay,2008,35-54 years,2.25
Paraguay,2008,25-34 years,1.55
Paraguay,2008,75+ years,1.52
Paraguay,2008,5-14 years,1.04
Paraguay,2009,15-24 years,5.27
Paraguay,2009,25-34 years,2.56
Paraguay,2009,35-54 years,2.4
Paraguay,2009,55-74 years,2.17
Paraguay,2009,5-14 years,0.75
Paraguay,2009,75+ years,0.0
Paraguay,2010,15-24 years,4.74
Paraguay,2010,75+ years,2.88
Paraguay,2010,35-54 years,2.2
Paraguay,2010,55-74 years,2.09
Paraguay,2010,25-34 years,1.86
Paraguay,2010,5-14 years,0.45
Paraguay,2011,15-24 years,5.02
Paraguay,2011,25-34 years,3.61
Paraguay,2011,35-54 years,2.33
Paraguay,2011,55-74 years,2.03
Paraguay,2011,5-14 years,0.91
Paraguay,2011,75+ years,0.0
Paraguay,2012,15-24 years,6.38
Paraguay,2012,75+ years,4.03
Paraguay,2012,25-34 years,3.3
Paraguay,2012,55-74 years,2.61
Paraguay,2012,35-54 years,1.96
Paraguay,2012,5-14 years,1.07
Paraguay,2013,15-24 years,5.24
Paraguay,2013,75+ years,2.59
Paraguay,2013,35-54 years,2.24
Paraguay,2013,5-14 years,2.14
Paraguay,2013,25-34 years,1.51
Paraguay,2013,55-74 years,1.26
Paraguay,2014,15-24 years,6.13
Paraguay,2014,35-54 years,4.22
Paraguay,2014,25-34 years,3.67
Paraguay,2014,55-74 years,3.36
Paraguay,2014,5-14 years,1.84
Paraguay,2014,75+ years,0.0
Philippines,1992,15-24 years,0.9
Philippines,1992,75+ years,0.52
Philippines,1992,35-54 years,0.38
Philippines,1992,55-74 years,0.33
Philippines,1992,25-34 years,0.32
Philippines,1992,5-14 years,0.0
Philippines,1993,15-24 years,2.6
Philippines,1993,75+ years,2.53
Philippines,1993,25-34 years,1.7
Philippines,1993,55-74 years,0.97
Philippines,1993,35-54 years,0.94
Philippines,1993,5-14 years,0.0
Philippines,1997,15-24 years,1.18
Philippines,1997,25-34 years,0.89
Philippines,1997,75+ years,0.89
Philippines,1997,35-54 years,0.84
Philippines,1997,55-74 years,0.81
Philippines,1997,5-14 years,0.07
Philippines,1998,15-24 years,1.2
Philippines,1998,25-34 years,0.93
Philippines,1998,55-74 years,0.91
Philippines,1998,35-54 years,0.63
Philippines,1998,75+ years,0.43
Philippines,1998,5-14 years,0.11
Philippines,1999,75+ years,2.71
Philippines,1999,15-24 years,1.29
Philippines,1999,25-34 years,1.07
Philippines,1999,55-74 years,0.8
Philippines,1999,35-54 years,0.79
Philippines,1999,5-14 years,0.08
Philippines,2000,75+ years,2.05
Philippines,2000,15-24 years,1.58
Philippines,2000,25-34 years,1.53
Philippines,2000,35-54 years,1.32
Philippines,2000,55-74 years,0.99
Philippines,2000,5-14 years,0.15
Philippines,2001,15-24 years,1.34
Philippines,2001,55-74 years,1.22
Philippines,2001,35-54 years,1.02
Philippines,2001,25-34 years,0.81
Philippines,2001,75+ years,0.79
Philippines,2001,5-14 years,0.08
Philippines,2002,75+ years,2.12
Philippines,2002,15-24 years,1.44
Philippines,2002,25-34 years,1.01
Philippines,2002,55-74 years,0.94
Philippines,2002,35-54 years,0.93
Philippines,2002,5-14 years,0.16
Philippines,2003,75+ years,2.46
Philippines,2003,15-24 years,2.06
Philippines,2003,25-34 years,1.46
Philippines,2003,35-54 years,1.13
Philippines,2003,55-74 years,0.87
Philippines,2003,5-14 years,0.14
Philippines,2006,15-24 years,1.72
Philippines,2006,75+ years,1.72
Philippines,2006,25-34 years,1.39
Philippines,2006,55-74 years,1.14
Philippines,2006,35-54 years,0.98
Philippines,2006,5-14 years,0.28
Philippines,2007,15-24 years,1.84
Philippines,2007,25-34 years,1.33
Philippines,2007,55-74 years,1.19
Philippines,2007,35-54 years,1.07
Philippines,2007,75+ years,0.81
Philippines,2007,5-14 years,0.13
Philippines,2008,15-24 years,1.97
Philippines,2008,75+ years,1.83
Philippines,2008,25-34 years,1.19
Philippines,2008,35-54 years,0.98
Philippines,2008,55-74 years,0.82
Philippines,2008,5-14 years,0.22
Philippines,2009,15-24 years,2.62
Philippines,2009,25-34 years,1.45
Philippines,2009,55-74 years,1.4
Philippines,2009,35-54 years,1.17
Philippines,2009,75+ years,0.86
Philippines,2009,5-14 years,0.16
Philippines,2010,15-24 years,2.42
Philippines,2010,25-34 years,1.43
Philippines,2010,75+ years,1.34
Philippines,2010,35-54 years,1.07
Philippines,2010,55-74 years,0.81
Philippines,2010,5-14 years,0.17
Philippines,2011,15-24 years,2.41
Philippines,2011,75+ years,1.79
Philippines,2011,25-34 years,1.67
Philippines,2011,35-54 years,1.44
Philippines,2011,55-74 years,0.9
Philippines,2011,5-14 years,0.29
Poland,1990,55-74 years,8.12
Poland,1990,75+ years,7.39
Poland,1990,35-54 years,6.56
Poland,1990,25-34 years,4.29
Poland,1990,15-24 years,2.77
Poland,1990,5-14 years,0.22
Poland,1991,55-74 years,7.68
Poland,1991,35-54 years,7.18
Poland,1991,75+ years,5.58
Poland,1991,25-34 years,4.02
Poland,1991,15-24 years,2.4
Poland,1991,5-14 years,0.25
Poland,1992,75+ years,8.33
Poland,1992,55-74 years,8.24
Poland,1992,35-54 years,7.61
Poland,1992,25-34 years,4.67
Poland,1992,15-24 years,3.18
Poland,1992,5-14 years,0.09
Poland,1993,55-74 years,8.68
Poland,1993,35-54 years,7.65
Poland,1993,75+ years,6.3
Poland,1993,25-34 years,5.1
Poland,1993,15-24 years,2.46
Poland,1993,5-14 years,0.19
Poland,1994,55-74 years,7.34
Poland,1994,35-54 years,7.07
Poland,1994,75+ years,5.95
Poland,1994,25-34 years,4.21
Poland,1994,15-24 years,2.67
Poland,1994,5-14 years,0.16
Poland,1995,55-74 years,7.98
Poland,1995,35-54 years,7.4
Poland,1995,75+ years,6.4
Poland,1995,25-34 years,3.51
Poland,1995,15-24 years,2.97
Poland,1995,5-14 years,0.19
Poland,1996,55-74 years,8.35
Poland,1996,35-54 years,6.6
Poland,1996,75+ years,6.2
Poland,1996,25-34 years,3.19
Poland,1996,15-24 years,2.91
Poland,1996,5-14 years,0.4
Poland,1999,55-74 years,7.2
Poland,1999,35-54 years,6.92
Poland,1999,75+ years,6.2
Poland,1999,25-34 years,2.93
Poland,1999,15-24 years,2.64
Poland,1999,5-14 years,0.15
Poland,2000,35-54 years,7.93
Poland,2000,75+ years,7.38
Poland,2000,55-74 years,6.73
Poland,2000,25-34 years,3.64
Poland,2000,15-24 years,3.04
Poland,2000,5-14 years,0.34
Poland,2001,35-54 years,6.99
Poland,2001,55-74 years,6.48
Poland,2001,75+ years,4.89
Poland,2001,25-34 years,3.21
Poland,2001,15-24 years,2.4
Poland,2001,5-14 years,0.12
Poland,2002,55-74 years,7.96
Poland,2002,35-54 years,7.89
Poland,2002,75+ years,7.56
Poland,2002,15-24 years,2.66
Poland,2002,25-34 years,2.57
Poland,2002,5-14 years,0.41
Poland,2003,55-74 years,7.44
Poland,2003,35-54 years,6.7
Poland,2003,75+ years,6.01
Poland,2003,25-34 years,2.95
Poland,2003,15-24 years,2.42
Poland,2003,5-14 years,0.21
Poland,2004,35-54 years,7.02
Poland,2004,55-74 years,6.92
Poland,2004,75+ years,6.14
Poland,2004,25-34 years,3.01
Poland,2004,15-24 years,2.71
Poland,2004,5-14 years,0.44
Poland,2005,55-74 years,7.32
Poland,2005,35-54 years,7.04
Poland,2005,75+ years,5.33
Poland,2005,25-34 years,3.08
Poland,2005,15-24 years,2.32
Poland,2005,5-14 years,0.32
Poland,2006,75+ years,7.24
Poland,2006,55-74 years,7.13
Poland,2006,35-54 years,5.54
Poland,2006,25-34 years,2.81
Poland,2006,15-24 years,2.6
Poland,2006,5-14 years,0.62
Poland,2007,55-74 years,6.76
Poland,2007,35-54 years,5.64
Poland,2007,75+ years,5.48
Poland,2007,15-24 years,2.49
Poland,2007,25-34 years,2.39
Poland,2007,5-14 years,0.59
Poland,2008,55-74 years,6.47
Poland,2008,75+ years,5.53
Poland,2008,35-54 years,5.51
Poland,2008,15-24 years,3.02
Poland,2008,25-34 years,2.44
Poland,2008,5-14 years,0.41
Poland,2009,55-74 years,8.13
Poland,2009,35-54 years,6.46
Poland,2009,75+ years,5.91
Poland,2009,15-24 years,2.74
Poland,2009,25-34 years,2.65
Poland,2009,5-14 years,0.69
Poland,2010,55-74 years,7.3
Poland,2010,35-54 years,5.76
Poland,2010,75+ years,5.74
Poland,2010,25-34 years,2.52
Poland,2010,15-24 years,1.89
Poland,2010,5-14 years,0.32
Poland,2011,55-74 years,6.28
Poland,2011,35-54 years,5.3
Poland,2011,75+ years,4.96
Poland,2011,15-24 years,2.31
Poland,2011,25-34 years,2.1
Poland,2011,5-14 years,0.22
Poland,2012,55-74 years,6.94
Poland,2012,75+ years,6.02
Poland,2012,35-54 years,5.15
Poland,2012,15-24 years,2.43
Poland,2012,25-34 years,2.18
Poland,2012,5-14 years,0.22
Poland,2013,55-74 years,7.15
Poland,2013,35-54 years,5.47
Poland,2013,75+ years,5.07
Poland,2013,15-24 years,2.69
Poland,2013,25-34 years,2.39
Poland,2013,5-14 years,0.39
Poland,2014,55-74 years,6.68
Poland,2014,35-54 years,5.11
Poland,2014,75+ years,4.47
Poland,2014,15-24 years,3.15
Poland,2014,25-34 years,2.72
Poland,2014,5-14 years,0.22
Poland,2015,55-74 years,5.25
Poland,2015,35-54 years,4.98
Poland,2015,75+ years,4.3
Poland,2015,15-24 years,2.8
Poland,2015,25-34 years,2.42
Poland,2015,5-14 years,0.38
Portugal,1985,75+ years,13.53
Portugal,1985,55-74 years,9.97
Portugal,1985,35-54 years,6.33
Portugal,1985,15-24 years,4.93
Portugal,1985,25-34 years,4.35
Portugal,1985,5-14 years,0.49
Portugal,1986,75+ years,12.05
Portugal,1986,55-74 years,9.37
Portugal,1986,35-54 years,6.06
Portugal,1986,25-34 years,4.42
Portugal,1986,15-24 years,3.76
Portugal,1986,5-14 years,0.37
Portugal,1987,75+ years,14.27
Portugal,1987,55-74 years,7.87
Portugal,1987,35-54 years,5.61
Portugal,1987,25-34 years,4.51
Portugal,1987,15-24 years,2.94
Portugal,1987,5-14 years,0.25
Portugal,1988,75+ years,9.78
Portugal,1988,55-74 years,7.58
Portugal,1988,35-54 years,3.15
Portugal,1988,15-24 years,3.09
Portugal,1988,25-34 years,2.85
Portugal,1988,5-14 years,0.39
Portugal,1989,75+ years,12.28
Portugal,1989,55-74 years,7.49
Portugal,1989,35-54 years,3.67
Portugal,1989,15-24 years,2.24
Portugal,1989,25-34 years,1.9
Portugal,1989,5-14 years,0.4
Portugal,1990,75+ years,15.93
Portugal,1990,55-74 years,6.52
Portugal,1990,35-54 years,4.35
Portugal,1990,25-34 years,3.69
Portugal,1990,15-24 years,3.12
Portugal,1990,5-14 years,0.0
Portugal,1991,75+ years,10.65
Portugal,1991,55-74 years,8.13
Portugal,1991,35-54 years,4.95
Portugal,1991,25-34 years,3.97
Portugal,1991,15-24 years,2.11
Portugal,1991,5-14 years,0.44
Portugal,1992,75+ years,11.62
Portugal,1992,55-74 years,7.86
Portugal,1992,35-54 years,4.85
Portugal,1992,25-34 years,4.5
Portugal,1992,15-24 years,2.12
Portugal,1992,5-14 years,0.0
Portugal,1993,75+ years,9.74
Portugal,1993,55-74 years,6.28
Portugal,1993,35-54 years,3.95
Portugal,1993,25-34 years,3.26
Portugal,1993,15-24 years,2.0
Portugal,1993,5-14 years,0.16
Portugal,1994,75+ years,11.56
Portugal,1994,55-74 years,5.66
Portugal,1994,35-54 years,3.07
Portugal,1994,25-34 years,2.29
Portugal,1994,15-24 years,1.88
Portugal,1994,5-14 years,0.0
Portugal,1995,75+ years,12.31
Portugal,1995,55-74 years,6.8
Portugal,1995,35-54 years,4.62
Portugal,1995,15-24 years,3.04
Portugal,1995,25-34 years,2.81
Portugal,1995,5-14 years,0.17
Portugal,1996,75+ years,10.32
Portugal,1996,55-74 years,5.87
Portugal,1996,35-54 years,2.39
Portugal,1996,25-34 years,1.73
Portugal,1996,15-24 years,1.53
Portugal,1996,5-14 years,0.17
Portugal,1997,75+ years,6.68
Portugal,1997,55-74 years,5.04
Portugal,1997,35-54 years,2.93
Portugal,1997,25-34 years,1.71
Portugal,1997,15-24 years,1.16
Portugal,1997,5-14 years,0.17
Portugal,1998,75+ years,8.47
Portugal,1998,55-74 years,5.28
Portugal,1998,35-54 years,2.16
Portugal,1998,25-34 years,1.44
Portugal,1998,15-24 years,0.79
Portugal,1998,5-14 years,0.0
Portugal,1999,75+ years,10.86
Portugal,1999,55-74 years,4.09
Portugal,1999,25-34 years,1.68
Portugal,1999,35-54 years,1.63
Portugal,1999,15-24 years,1.07
Portugal,1999,5-14 years,0.54
Portugal,2000,75+ years,7.22
Portugal,2000,55-74 years,3.35
Portugal,2000,35-54 years,1.54
Portugal,2000,25-34 years,1.16
Portugal,2000,15-24 years,0.95
Portugal,2000,5-14 years,0.0
Portugal,2001,75+ years,9.0
Portugal,2001,55-74 years,5.67
Portugal,2001,35-54 years,3.31
Portugal,2001,25-34 years,1.65
Portugal,2001,15-24 years,1.12
Portugal,2001,5-14 years,0.18
Portugal,2002,75+ years,12.03
Portugal,2002,55-74 years,7.54
Portugal,2002,35-54 years,5.52
Portugal,2002,25-34 years,3.5
Portugal,2002,15-24 years,1.44
Portugal,2002,5-14 years,0.37
Portugal,2003,75+ years,12.39
Portugal,2003,55-74 years,8.66
Portugal,2003,35-54 years,4.45
Portugal,2003,25-34 years,3.83
Portugal,2003,15-24 years,1.63
Portugal,2003,5-14 years,0.0
Portugal,2007,75+ years,11.79
Portugal,2007,55-74 years,8.34
Portugal,2007,35-54 years,4.88
Portugal,2007,25-34 years,2.25
Portugal,2007,15-24 years,1.83
Portugal,2007,5-14 years,0.37
Portugal,2008,75+ years,10.7
Portugal,2008,55-74 years,8.01
Portugal,2008,35-54 years,4.12
Portugal,2008,25-34 years,2.16
Portugal,2008,15-24 years,1.19
Portugal,2008,5-14 years,0.0
Portugal,2009,75+ years,10.4
Portugal,2009,55-74 years,5.99
Portugal,2009,35-54 years,4.2
Portugal,2009,25-34 years,2.08
Portugal,2009,15-24 years,1.38
Portugal,2009,5-14 years,0.0
Portugal,2010,75+ years,11.1
Portugal,2010,55-74 years,7.13
Portugal,2010,35-54 years,4.53
Portugal,2010,25-34 years,3.62
Portugal,2010,15-24 years,2.1
Portugal,2010,5-14 years,0.19
Portugal,2011,75+ years,7.21
Portugal,2011,55-74 years,6.36
Portugal,2011,35-54 years,4.74
Portugal,2011,25-34 years,2.09
Portugal,2011,15-24 years,1.59
Portugal,2011,5-14 years,0.0
Portugal,2012,75+ years,10.15
Portugal,2012,55-74 years,6.62
Portugal,2012,35-54 years,3.35
Portugal,2012,15-24 years,1.43
Portugal,2012,25-34 years,1.31
Portugal,2012,5-14 years,0.0
Portugal,2013,75+ years,9.32
Portugal,2013,55-74 years,7.41
Portugal,2013,35-54 years,3.9
Portugal,2013,25-34 years,3.03
Portugal,2013,15-24 years,0.91
Portugal,2013,5-14 years,0.0
Portugal,2014,75+ years,10.57
Portugal,2014,55-74 years,8.11
Portugal,2014,35-54 years,5.89
Portugal,2014,25-34 years,3.29
Portugal,2014,15-24 years,1.47
Portugal,2014,5-14 years,0.39
Puerto Rico,1985,75+ years,7.42
Puerto Rico,1985,55-74 years,5.12
Puerto Rico,1985,25-34 years,2.99
Puerto Rico,1985,35-54 years,2.21
Puerto Rico,1985,15-24 years,0.89
Puerto Rico,1985,5-14 years,0.28
Puerto Rico,1986,75+ years,6.8
Puerto Rico,1986,35-54 years,4.08
Puerto Rico,1986,55-74 years,3.11
Puerto Rico,1986,25-34 years,2.94
Puerto Rico,1986,15-24 years,0.88
Puerto Rico,1986,5-14 years,0.0
Puerto Rico,1987,75+ years,6.7
Puerto Rico,1987,35-54 years,4.02
