country,year,age,rate
Netherlands,2010,5-14 years,0.49
Netherlands,2011,35-54 years,20.49
Netherlands,2011,75+ years,20.0
Netherlands,2011,55-74 years,17.43
Netherlands,2011,25-34 years,13.65
Netherlands,2011,15-24 years,8.18
Netherlands,2011,5-14 years,0.3
Netherlands,2012,35-54 years,21.84
Netherlands,2012,75+ years,19.37
Netherlands,2012,55-74 years,17.22
Netherlands,2012,25-34 years,14.05
Netherlands,2012,15-24 years,9.31
Netherlands,2012,5-14 years,0.4
Netherlands,2013,35-54 years,23.02
Netherlands,2013,75+ years,22.45
Netherlands,2013,55-74 years,21.64
Netherlands,2013,25-34 years,13.38
Netherlands,2013,15-24 years,8.9
Netherlands,2013,5-14 years,0.4
Netherlands,2014,35-54 years,23.35
Netherlands,2014,55-74 years,20.68
Netherlands,2014,75+ years,19.98
Netherlands,2014,25-34 years,11.42
Netherlands,2014,15-24 years,7.75
Netherlands,2014,5-14 years,0.1
Netherlands,2015,75+ years,24.66
Netherlands,2015,55-74 years,21.26
Netherlands,2015,35-54 years,21.12
Netherlands,2015,25-34 years,13.97
Netherlands,2015,15-24 years,8.41
Netherlands,2015,5-14 years,0.1
Netherlands,2016,75+ years,22.72
Netherlands,2016,55-74 years,21.75
Netherlands,2016,35-54 years,20.41
Netherlands,2016,25-34 years,14.97
Netherlands,2016,15-24 years,7.21
New Zealand,1985,75+ years,38.38
New Zealand,1985,55-74 years,25.46
New Zealand,1985,25-34 years,19.97
New Zealand,1985,15-24 years,19.65
New Zealand,1985,35-54 years,17.24
New Zealand,1985,5-14 years,0.71
New Zealand,1986,75+ years,36.44
New Zealand,1986,35-54 years,26.59
New Zealand,1986,55-74 years,25.22
New Zealand,1986,15-24 years,22.96
New Zealand,1986,25-34 years,20.54
New Zealand,1986,5-14 years,0.72
New Zealand,1987,75+ years,54.79
New Zealand,1987,15-24 years,31.47
New Zealand,1987,25-34 years,30.05
New Zealand,1987,55-74 years,26.83
New Zealand,1987,35-54 years,23.91
New Zealand,1987,5-14 years,2.59
New Zealand,1988,75+ years,38.17
New Zealand,1988,15-24 years,36.34
New Zealand,1988,55-74 years,33.1
New Zealand,1988,25-34 years,26.91
New Zealand,1988,35-54 years,26.09
New Zealand,1988,5-14 years,0.76
New Zealand,1989,15-24 years,38.89
New Zealand,1989,75+ years,38.6
New Zealand,1989,25-34 years,29.5
New Zealand,1989,35-54 years,24.19
New Zealand,1989,55-74 years,23.68
New Zealand,1989,5-14 years,3.08
New Zealand,1990,15-24 years,39.13
New Zealand,1990,75+ years,37.5
New Zealand,1990,25-34 years,26.76
New Zealand,1990,35-54 years,24.31
New Zealand,1990,55-74 years,23.91
New Zealand,1990,5-14 years,0.78
New Zealand,1991,15-24 years,38.13
New Zealand,1991,25-34 years,34.21
New Zealand,1991,75+ years,29.16
New Zealand,1991,35-54 years,25.68
New Zealand,1991,55-74 years,17.81
New Zealand,1991,5-14 years,1.51
New Zealand,1992,15-24 years,39.33
New Zealand,1992,25-34 years,35.2
New Zealand,1992,55-74 years,26.31
New Zealand,1992,75+ years,25.0
New Zealand,1992,35-54 years,22.93
New Zealand,1992,5-14 years,1.5
New Zealand,1993,15-24 years,38.92
New Zealand,1993,25-34 years,27.91
New Zealand,1993,75+ years,24.59
New Zealand,1993,35-54 years,20.99
New Zealand,1993,55-74 years,19.02
New Zealand,1993,5-14 years,0.74
New Zealand,1994,15-24 years,39.6
New Zealand,1994,75+ years,35.37
New Zealand,1994,25-34 years,33.07
New Zealand,1994,55-74 years,29.1
New Zealand,1994,35-54 years,21.85
New Zealand,1994,5-14 years,1.81
New Zealand,1995,15-24 years,44.1
New Zealand,1995,25-34 years,33.92
New Zealand,1995,75+ years,29.55
New Zealand,1995,35-54 years,25.53
New Zealand,1995,55-74 years,24.16
New Zealand,1995,5-14 years,1.42
New Zealand,1996,25-34 years,42.4
New Zealand,1996,15-24 years,37.78
New Zealand,1996,75+ years,28.57
New Zealand,1996,55-74 years,25.25
New Zealand,1996,35-54 years,22.54
New Zealand,1996,5-14 years,1.04
New Zealand,1997,25-34 years,43.77
New Zealand,1997,15-24 years,41.08
New Zealand,1997,75+ years,27.62
New Zealand,1997,35-54 years,23.58
New Zealand,1997,55-74 years,21.99
New Zealand,1997,5-14 years,1.69
New Zealand,1998,25-34 years,39.17
New Zealand,1998,15-24 years,38.12
New Zealand,1998,75+ years,28.01
New Zealand,1998,55-74 years,25.33
New Zealand,1998,35-54 years,24.92
New Zealand,1998,5-14 years,3.01
New Zealand,1999,25-34 years,38.42
New Zealand,1999,15-24 years,31.03
New Zealand,1999,75+ years,24.25
New Zealand,1999,35-54 years,23.42
New Zealand,1999,55-74 years,17.67
New Zealand,1999,5-14 years,0.99
New Zealand,2000,25-34 years,38.83
New Zealand,2000,15-24 years,30.38
New Zealand,2000,35-54 years,20.92
New Zealand,2000,75+ years,20.77
New Zealand,2000,55-74 years,19.8
New Zealand,2000,5-14 years,0.98
New Zealand,2001,25-34 years,34.83
New Zealand,2001,15-24 years,32.29
New Zealand,2001,75+ years,31.22
New Zealand,2001,35-54 years,23.88
New Zealand,2001,55-74 years,18.34
New Zealand,2001,5-14 years,0.33
New Zealand,2002,25-34 years,31.16
New Zealand,2002,35-54 years,23.78
New Zealand,2002,15-24 years,23.53
New Zealand,2002,55-74 years,19.38
New Zealand,2002,75+ years,19.21
New Zealand,2002,5-14 years,0.0
New Zealand,2003,75+ years,31.09
New Zealand,2003,25-34 years,30.29
New Zealand,2003,35-54 years,25.58
New Zealand,2003,15-24 years,22.53
New Zealand,2003,55-74 years,18.46
New Zealand,2003,5-14 years,1.29
New Zealand,2004,75+ years,31.39
New Zealand,2004,25-34 years,28.63
New Zealand,2004,15-24 years,28.0
New Zealand,2004,35-54 years,23.35
New Zealand,2004,55-74 years,17.85
New Zealand,2004,5-14 years,1.28
New Zealand,2005,25-34 years,32.52
New Zealand,2005,15-24 years,27.97
New Zealand,2005,35-54 years,23.94
New Zealand,2005,75+ years,17.33
New Zealand,2005,55-74 years,17.31
New Zealand,2005,5-14 years,0.0
New Zealand,2006,15-24 years,31.12
New Zealand,2006,25-34 years,27.37
New Zealand,2006,35-54 years,23.28
New Zealand,2006,55-74 years,20.0
New Zealand,2006,75+ years,14.59
New Zealand,2006,5-14 years,0.65
New Zealand,2007,25-34 years,30.47
New Zealand,2007,35-54 years,25.47
New Zealand,2007,75+ years,23.22
New Zealand,2007,15-24 years,22.58
New Zealand,2007,55-74 years,14.65
New Zealand,2007,5-14 years,0.33
New Zealand,2008,25-34 years,26.56
New Zealand,2008,15-24 years,26.39
New Zealand,2008,35-54 years,23.52
New Zealand,2008,55-74 years,18.88
New Zealand,2008,75+ years,17.69
New Zealand,2008,5-14 years,0.66
New Zealand,2009,15-24 years,29.35
New Zealand,2009,35-54 years,24.33
New Zealand,2009,25-34 years,23.94
New Zealand,2009,75+ years,23.91
New Zealand,2009,55-74 years,16.21
New Zealand,2009,5-14 years,2.0
New Zealand,2010,35-54 years,26.23
New Zealand,2010,25-34 years,23.86
New Zealand,2010,15-24 years,23.56
New Zealand,2010,75+ years,18.59
New Zealand,2010,55-74 years,17.27
New Zealand,2010,5-14 years,1.01
New Zealand,2011,15-24 years,29.01
New Zealand,2011,25-34 years,25.22
New Zealand,2011,35-54 years,21.98
New Zealand,2011,75+ years,17.16
New Zealand,2011,55-74 years,15.0
New Zealand,2011,5-14 years,1.01
New Zealand,2012,15-24 years,32.32
New Zealand,2012,35-54 years,25.95
New Zealand,2012,25-34 years,21.15
New Zealand,2012,75+ years,21.01
New Zealand,2012,55-74 years,13.36
New Zealand,2012,5-14 years,2.35
New Zealand,2013,35-54 years,24.0
New Zealand,2013,15-24 years,23.49
New Zealand,2013,75+ years,22.83
New Zealand,2013,25-34 years,19.26
New Zealand,2013,55-74 years,17.43
New Zealand,2013,5-14 years,0.0
Nicaragua,2010,75+ years,17.5
Nicaragua,2010,25-34 years,17.16
Nicaragua,2010,35-54 years,13.91
Nicaragua,2010,15-24 years,13.5
Nicaragua,2010,55-74 years,11.51
Nicaragua,2010,5-14 years,0.78
Nicaragua,2011,25-34 years,16.7
Nicaragua,2011,75+ years,14.63
Nicaragua,2011,15-24 years,14.3
Nicaragua,2011,55-74 years,13.88
Nicaragua,2011,35-54 years,11.31
Nicaragua,2011,5-14 years,1.41
Nicaragua,2012,25-34 years,14.69
Nicaragua,2012,15-24 years,11.86
Nicaragua,2012,55-74 years,10.96
Nicaragua,2012,35-54 years,9.56
Nicaragua,2012,75+ years,8.01
Nicaragua,2012,5-14 years,0.95
Nicaragua,2013,25-34 years,16.1
Nicaragua,2013,55-74 years,14.38
Nicaragua,2013,15-24 years,13.82
Nicaragua,2013,35-54 years,11.92
Nicaragua,2013,75+ years,11.55
Nicaragua,2013,5-14 years,0.16
Nicaragua,2014,25-34 years,13.89
Nicaragua,2014,55-74 years,12.08
Nicaragua,2014,35-54 years,11.4
Nicaragua,2014,15-24 years,10.58
Nicaragua,2014,75+ years,7.41
Nicaragua,2014,5-14 years,0.48
Nicaragua,2015,75+ years,12.49
Nicaragua,2015,25-34 years,12.17
Nicaragua,2015,15-24 years,11.1
Nicaragua,2015,35-54 years,11.05
Nicaragua,2015,55-74 years,7.18
Nicaragua,2015,5-14 years,0.8
Norway,1986,35-54 years,27.35
Norway,1986,25-34 years,27.03
Norway,1986,55-74 years,26.36
Norway,1986,15-24 years,20.54
Norway,1986,75+ years,18.48
Norway,1986,5-14 years,2.43
Norway,1987,75+ years,33.33
Norway,1987,55-74 years,32.94
Norway,1987,25-34 years,29.27
Norway,1987,35-54 years,29.14
Norway,1987,15-24 years,23.58
Norway,1987,5-14 years,1.07
Norway,1988,75+ years,33.68
Norway,1988,25-34 years,31.44
Norway,1988,35-54 years,31.14
Norway,1988,55-74 years,30.12
Norway,1988,15-24 years,26.65
Norway,1988,5-14 years,1.81
Norway,1989,75+ years,37.72
Norway,1989,35-54 years,30.28
Norway,1989,55-74 years,28.61
Norway,1989,15-24 years,25.94
Norway,1989,25-34 years,25.38
Norway,1989,5-14 years,0.37
Norway,1990,55-74 years,34.17
Norway,1990,75+ years,30.88
Norway,1990,35-54 years,29.09
Norway,1990,25-34 years,27.96
Norway,1990,15-24 years,22.14
Norway,1990,5-14 years,1.49
Norway,1991,55-74 years,33.2
Norway,1991,35-54 years,28.99
Norway,1991,75+ years,27.83
Norway,1991,25-34 years,27.75
Norway,1991,15-24 years,27.38
Norway,1991,5-14 years,1.5
Norway,1992,75+ years,31.8
Norway,1992,15-24 years,28.23
Norway,1992,55-74 years,27.37
Norway,1992,35-54 years,24.87
Norway,1992,25-34 years,23.28
Norway,1992,5-14 years,1.49
Norway,1993,75+ years,36.55
Norway,1993,35-54 years,27.8
Norway,1993,25-34 years,25.11
Norway,1993,55-74 years,24.22
Norway,1993,15-24 years,21.89
Norway,1993,5-14 years,1.85
Norway,1994,25-34 years,24.58
Norway,1994,35-54 years,22.04
Norway,1994,75+ years,21.51
Norway,1994,15-24 years,20.81
Norway,1994,55-74 years,19.51
Norway,1994,5-14 years,2.18
Norway,1995,55-74 years,26.71
Norway,1995,75+ years,24.43
Norway,1995,35-54 years,22.66
Norway,1995,15-24 years,22.64
Norway,1995,25-34 years,22.09
Norway,1995,5-14 years,2.5
Norway,1996,75+ years,30.4
Norway,1996,55-74 years,23.45
Norway,1996,25-34 years,23.13
Norway,1996,15-24 years,21.12
Norway,1996,35-54 years,19.84
Norway,1996,5-14 years,2.11
Norway,1997,75+ years,37.13
Norway,1997,55-74 years,25.75
Norway,1997,35-54 years,21.3
Norway,1997,15-24 years,20.19
Norway,1997,25-34 years,16.39
Norway,1997,5-14 years,1.03
Norway,1998,25-34 years,26.62
Norway,1998,15-24 years,23.73
Norway,1998,55-74 years,21.87
Norway,1998,35-54 years,20.88
Norway,1998,75+ years,19.83
Norway,1998,5-14 years,1.69
Norway,1999,15-24 years,28.34
Norway,1999,55-74 years,27.69
Norway,1999,25-34 years,26.07
Norway,1999,35-54 years,21.13
Norway,1999,75+ years,19.54
Norway,1999,5-14 years,0.33
Norway,2000,15-24 years,25.3
Norway,2000,25-34 years,23.79
Norway,2000,35-54 years,23.43
Norway,2000,55-74 years,21.04
Norway,2000,75+ years,20.9
Norway,2000,5-14 years,1.31
Norway,2001,75+ years,29.96
Norway,2001,55-74 years,23.89
Norway,2001,35-54 years,22.39
Norway,2001,25-34 years,22.24
Norway,2001,15-24 years,22.08
Norway,2001,5-14 years,0.0
Norway,2002,75+ years,27.53
Norway,2002,25-34 years,22.05
Norway,2002,55-74 years,21.86
Norway,2002,35-54 years,17.84
Norway,2002,15-24 years,17.64
Norway,2002,5-14 years,0.63
Norway,2003,25-34 years,21.28
Norway,2003,15-24 years,20.65
Norway,2003,75+ years,20.56
Norway,2003,35-54 years,20.49
Norway,2003,55-74 years,19.74
Norway,2003,5-14 years,1.89
Norway,2004,75+ years,21.91
Norway,2004,35-54 years,20.94
Norway,2004,15-24 years,20.35
Norway,2004,25-34 years,18.32
Norway,2004,55-74 years,18.23
Norway,2004,5-14 years,0.0
Norway,2005,25-34 years,23.06
Norway,2005,35-54 years,20.3
Norway,2005,75+ years,18.72
Norway,2005,55-74 years,17.3
Norway,2005,15-24 years,17.23
Norway,2005,5-14 years,1.26
Norway,2006,75+ years,25.23
Norway,2006,15-24 years,22.93
Norway,2006,55-74 years,20.81
Norway,2006,25-34 years,20.14
Norway,2006,35-54 years,20.07
Norway,2006,5-14 years,0.32
Norway,2007,75+ years,22.84
Norway,2007,25-34 years,19.21
Norway,2007,35-54 years,18.6
Norway,2007,55-74 years,16.0
Norway,2007,15-24 years,14.82
Norway,2007,5-14 years,0.63
Norway,2008,75+ years,21.32
Norway,2008,25-34 years,18.74
Norway,2008,35-54 years,18.3
Norway,2008,55-74 years,18.22
Norway,2008,15-24 years,15.44
Norway,2008,5-14 years,0.32
Norway,2009,75+ years,26.43
Norway,2009,55-74 years,23.7
Norway,2009,35-54 years,21.77
Norway,2009,25-34 years,20.18
Norway,2009,15-24 years,16.05
Norway,2009,5-14 years,0.32
Norway,2010,75+ years,22.71
Norway,2010,55-74 years,20.56
Norway,2010,25-34 years,19.37
Norway,2010,35-54 years,18.62
Norway,2010,15-24 years,18.13
Norway,2010,5-14 years,0.32
Norway,2011,75+ years,26.25
Norway,2011,35-54 years,22.5
Norway,2011,25-34 years,22.33
Norway,2011,55-74 years,20.81
Norway,2011,15-24 years,17.43
Norway,2011,5-14 years,0.96
Norway,2012,75+ years,23.85
Norway,2012,35-54 years,20.5
Norway,2012,25-34 years,18.15
Norway,2012,55-74 years,15.94
Norway,2012,15-24 years,13.28
Norway,2012,5-14 years,0.32
Norway,2013,75+ years,22.1
Norway,2013,35-54 years,21.17
Norway,2013,55-74 years,17.68
Norway,2013,25-34 years,16.21
Norway,2013,15-24 years,12.85
Norway,2013,5-14 years,0.32
Norway,2014,75+ years,23.06
Norway,2014,55-74 years,20.65
Norway,2014,35-54 years,20.08
Norway,2014,25-34 years,20.06
Norway,2014,15-24 years,11.04
Norway,2014,5-14 years,0.63
Norway,2015,55-74 years,21.86
Norway,2015,75+ years,21.84
Norway,2015,35-54 years,19.0
Norway,2015,25-34 years,17.71
Norway,2015,15-24 years,12.46
Norway,2015,5-14 years,0.62
Oman,2009,75+ years,18.51
Oman,2009,25-34 years,1.63
Oman,2009,15-24 years,0.81
Oman,2009,35-54 years,0.24
Oman,2009,5-14 years,0.0
Oman,2009,55-74 years,0.0
Oman,2010,35-54 years,1.3
Oman,2010,15-24 years,1.07
Oman,2010,55-74 years,1.02
Oman,2010,25-34 years,0.41
Oman,2010,5-14 years,0.0
Oman,2010,75+ years,0.0
Oman,2014,55-74 years,0.78
Oman,2014,25-34 years,0.44
Oman,2014,35-54 years,0.29
Oman,2014,15-24 years,0.0
Oman,2014,5-14 years,0.0
Oman,2014,75+ years,0.0
Panama,1985,75+ years,20.0
Panama,1985,25-34 years,8.93
Panama,1985,35-54 years,7.37
Panama,1985,15-24 years,4.29
Panama,1985,55-74 years,2.3
Panama,1985,5-14 years,0.0
Panama,1986,55-74 years,15.77
Panama,1986,35-54 years,9.28
Panama,1986,25-34 years,8.74
Panama,1986,15-24 years,7.14
Panama,1986,75+ years,6.54
Panama,1986,5-14 years,0.71
Panama,1987,75+ years,19.23
Panama,1987,25-34 years,10.27
Panama,1987,55-74 years,9.92
Panama,1987,35-54 years,8.07
Panama,1987,15-24 years,6.58
Panama,1987,5-14 years,0.7
Panama,1988,25-34 years,10.84
Panama,1988,75+ years,10.83
Panama,1988,35-54 years,9.11
Panama,1988,15-24 years,7.61
Panama,1988,55-74 years,5.49
Panama,1988,5-14 years,0.34
Panama,1989,75+ years,20.87
Panama,1989,25-34 years,9.44
Panama,1989,35-54 years,6.95
Panama,1989,15-24 years,6.68
Panama,1989,55-74 years,6.39
Panama,1989,5-14 years,0.34
Panama,1996,75+ years,15.57
Panama,1996,25-34 years,12.88
Panama,1996,35-54 years,10.82
Panama,1996,55-74 years,9.42
Panama,1996,15-24 years,8.13
Panama,1996,5-14 years,0.0
Panama,1997,25-34 years,18.84
Panama,1997,75+ years,18.62
Panama,1997,35-54 years,12.87
Panama,1997,55-74 years,9.96
Panama,1997,15-24 years,8.4
Panama,1997,5-14 years,0.32
Panama,1998,55-74 years,16.86
Panama,1998,25-34 years,13.9
Panama,1998,15-24 years,12.49
Panama,1998,75+ years,10.72
Panama,1998,35-54 years,10.06
Panama,1998,5-14 years,0.0
Panama,1999,75+ years,17.19
Panama,1999,25-34 years,15.6
Panama,1999,55-74 years,13.96
Panama,1999,35-54 years,11.0
Panama,1999,15-24 years,9.29
Panama,1999,5-14 years,0.32
Panama,2000,75+ years,33.11
Panama,2000,35-54 years,13.73
Panama,2000,25-34 years,11.75
Panama,2000,55-74 years,9.73
Panama,2000,15-24 years,8.52
Panama,2000,5-14 years,0.63
Panama,2001,75+ years,22.13
Panama,2001,25-34 years,15.38
Panama,2001,55-74 years,14.51
Panama,2001,15-24 years,11.49
Panama,2001,35-54 years,10.86
Panama,2001,5-14 years,0.62
Panama,2002,55-74 years,18.25
Panama,2002,35-54 years,13.11
Panama,2002,25-34 years,10.19
Panama,2002,75+ years,9.08
Panama,2002,15-24 years,9.04
Panama,2002,5-14 years,0.61
Panama,2003,75+ years,29.03
Panama,2003,15-24 years,15.91
Panama,2003,25-34 years,15.22
Panama,2003,35-54 years,14.36
Panama,2003,55-74 years,14.24
Panama,2003,5-14 years,0.91
Panama,2004,75+ years,16.74
Panama,2004,25-34 years,15.73
Panama,2004,55-74 years,14.4
Panama,2004,35-54 years,13.61
Panama,2004,15-24 years,9.2
Panama,2004,5-14 years,0.9
Panama,2005,55-74 years,17.67
Panama,2005,75+ years,13.43
Panama,2005,15-24 years,12.7
Panama,2005,35-54 years,11.06
Panama,2005,25-34 years,10.47
Panama,2005,5-14 years,1.49
Panama,2006,75+ years,28.23
Panama,2006,55-74 years,18.31
Panama,2006,25-34 years,16.03
Panama,2006,35-54 years,11.74
Panama,2006,15-24 years,11.29
Panama,2006,5-14 years,1.47
Panama,2007,75+ years,17.22
Panama,2007,35-54 years,15.58
Panama,2007,55-74 years,12.97
Panama,2007,15-24 years,9.92
Panama,2007,25-34 years,9.51
Panama,2007,5-14 years,0.0
Panama,2008,25-34 years,15.01
Panama,2008,15-24 years,13.33
Panama,2008,55-74 years,13.09
Panama,2008,35-54 years,9.12
Panama,2008,75+ years,7.09
Panama,2008,5-14 years,1.44
Panama,2009,25-34 years,15.21
Panama,2009,55-74 years,14.81
Panama,2009,35-54 years,9.79
Panama,2009,15-24 years,9.13
Panama,2009,75+ years,9.09
Panama,2009,5-14 years,0.86
Panama,2010,75+ years,15.3
Panama,2010,25-34 years,14.05
Panama,2010,35-54 years,9.75
Panama,2010,55-74 years,8.97
Panama,2010,15-24 years,6.86
Panama,2010,5-14 years,0.0
Panama,2011,75+ years,20.94
Panama,2011,35-54 years,10.17
Panama,2011,55-74 years,9.17
Panama,2011,15-24 years,8.95
Panama,2011,25-34 years,7.46
Panama,2011,5-14 years,0.0
Panama,2012,75+ years,12.05
Panama,2012,55-74 years,11.78
Panama,2012,25-34 years,9.4
Panama,2012,15-24 years,8.86
Panama,2012,35-54 years,6.25
Panama,2012,5-14 years,0.28
Panama,2013,55-74 years,10.87
Panama,2013,75+ years,9.65
Panama,2013,35-54 years,8.64
Panama,2013,15-24 years,7.25
Panama,2013,25-34 years,6.98
Panama,2013,5-14 years,0.83
Panama,2014,75+ years,14.85
Panama,2014,15-24 years,11.05
Panama,2014,25-34 years,8.89
Panama,2014,35-54 years,8.03
Panama,2014,55-74 years,5.0
Panama,2014,5-14 years,1.37
Panama,2015,75+ years,14.27
Panama,2015,25-34 years,8.48
Panama,2015,55-74 years,6.11
Panama,2015,35-54 years,5.24
Panama,2015,15-24 years,4.73
Panama,2015,5-14 years,0.27
Paraguay,1985,75+ years,15.47
Paraguay,1985,55-74 years,6.21
Paraguay,1985,35-54 years,3.81
Paraguay,1985,15-24 years,2.4
Paraguay,1985,25-34 years,1.49
Paraguay,1985,5-14 years,0.21
Paraguay,1986,55-74 years,6.83
Paraguay,1986,75+ years,4.89
Paraguay,1986,25-34 years,3.6
Paraguay,1986,15-24 years,2.61
Paraguay,1986,35-54 years,1.0
Paraguay,1986,5-14 years,0.0
Paraguay,1987,75+ years,13.97
Paraguay,1987,35-54 years,4.78
Paraguay,1987,55-74 years,2.97
Paraguay,1987,15-24 years,2.82
Paraguay,1987,25-34 years,2.1
Paraguay,1987,5-14 years,0.0
Paraguay,1989,75+ years,8.6
Paraguay,1989,35-54 years,4.95
Paraguay,1989,55-74 years,4.26
Paraguay,1989,25-34 years,3.64
Paraguay,1989,15-24 years,2.98
Paraguay,1989,5-14 years,0.0
Paraguay,1990,75+ years,12.47
Paraguay,1990,15-24 years,5.62
Paraguay,1990,25-34 years,3.22
Paraguay,1990,55-74 years,2.76
Paraguay,1990,35-54 years,2.52
Paraguay,1990,5-14 years,0.0
Paraguay,1991,55-74 years,5.38
Paraguay,1991,75+ years,3.93
Paraguay,1991,35-54 years,3.76
Paraguay,1991,15-24 years,3.6
Paraguay,1991,25-34 years,2.51
Paraguay,1991,5-14 years,0.35
Paraguay,1994,55-74 years,9.8
Paraguay,1994,75+ years,6.88
Paraguay,1994,35-54 years,5.31
Paraguay,1994,15-24 years,4.96
Paraguay,1994,25-34 years,4.37
Paraguay,1994,5-14 years,0.65
Paraguay,1995,75+ years,9.95
Paraguay,1995,35-54 years,6.28
Paraguay,1995,15-24 years,6.14
Paraguay,1995,25-34 years,4.86
Paraguay,1995,55-74 years,4.15
Paraguay,1995,5-14 years,0.16
Paraguay,1996,55-74 years,6.34
Paraguay,1996,75+ years,6.29
Paraguay,1996,15-24 years,4.68
Paraguay,1996,35-54 years,4.27
Paraguay,1996,25-34 years,4.23
Paraguay,1996,5-14 years,0.0
Paraguay,1997,15-24 years,5.98
Paraguay,1997,25-34 years,5.84
Paraguay,1997,55-74 years,5.6
Paraguay,1997,35-54 years,4.35
Paraguay,1997,75+ years,3.0
Paraguay,1997,5-14 years,0.62
Paraguay,1998,75+ years,11.49
Paraguay,1998,55-74 years,8.14
Paraguay,1998,35-54 years,5.89
Paraguay,1998,25-34 years,5.77
Paraguay,1998,15-24 years,4.98
Paraguay,1998,5-14 years,0.0
Paraguay,1999,55-74 years,7.89
Paraguay,1999,35-54 years,7.54
Paraguay,1999,15-24 years,5.96
Paraguay,1999,25-34 years,5.42
Paraguay,1999,75+ years,2.76
Paraguay,1999,5-14 years,0.3
Paraguay,2000,25-34 years,8.81
Paraguay,2000,55-74 years,8.13
Paraguay,2000,35-54 years,5.34
Paraguay,2000,15-24 years,5.21
Paraguay,2000,75+ years,2.65
Paraguay,2000,5-14 years,0.3
Paraguay,2001,75+ years,20.07
Paraguay,2001,55-74 years,8.86
Paraguay,2001,15-24 years,6.68
Paraguay,2001,25-34 years,4.19
Paraguay,2001,35-54 years,2.88
Paraguay,2001,5-14 years,0.59
Paraguay,2002,15-24 years,7.37
Paraguay,2002,25-34 years,6.4
Paraguay,2002,35-54 years,5.98
Paraguay,2002,75+ years,4.76
Paraguay,2002,55-74 years,4.28
Paraguay,2002,5-14 years,0.15
Paraguay,2003,75+ years,15.89
Paraguay,2003,35-54 years,7.82
Paraguay,2003,55-74 years,7.34
Paraguay,2003,15-24 years,6.66
Paraguay,2003,25-34 years,4.0
Paraguay,2003,5-14 years,1.16
Paraguay,2004,75+ years,15.26
Paraguay,2004,15-24 years,8.84
Paraguay,2004,55-74 years,8.83
